id,sentence1,sentence2,similarity,predicted_similarity
sick_train_3454,People are far from a beach full of sand by the ocean and are suffering from the sunny day,People are on a beach full of sand by the ocean and are enjoying a sunny day,0.58,0.03880283236503601
sick_train_6520,There is no man being hit,A boy is spanking a man with a plastic sword,0.7,0.03852756321430206
sts_train_4514,Iran hopes nuclear talks will yield 'roadmap',Iran Nuclear Talks in Geneva Spur High Hopes,0.8800000000000001,0.03948841616511345
sick_train_2810,A cupcake is being eaten by a girl,A woman is eating a cupcake,0.78,0.03852756321430206
sts_train_425,An overweight man is skipping rope.,A young man is dancing.,0.16,0.03773267939686775
sick_train_3321,The lady is breaking an egg for the mixer,The lady is cracking an egg for the mixer,0.98,0.039209574460983276
sts_train_4914,Russia Destroys Over 75% of Its Chemical Weapons Stockpile,Britain Sees Evidence Assad Could Use Chemical Weapons,0.2,0.04118230566382408
sts_train_3485,russia is a member of the quartet on the middle east. ,russia is a member of the nsg.,0.44,0.035247813910245895
sts_train_1646,Two hockey players fighting on the ice.,Two hockey players in a struggle on the ice.,0.96,0.03769628703594208
sts_train_4439,S.Korea proposes 'final' N.Korea talks over Kaesong,North Korea proposes high-level talks with US,0.2,0.03705336153507233
sts_train_5419,Gunmen kill nine foreigners in Pakistan,Gunmen kill nine tourists in Pakistan,0.96,0.03595184162259102
sts_train_1294,A red and blue plane flying with its landing gears down.,A WWII fighter plane with its landing gear down.,0.6400000000000001,0.037375424057245255
sts_train_732,A woman is slicing an onion.,A woman is cutting a carrot.,0.2799999999999999,0.03876546770334244
sts_train_1896,Several people are sitting around a fire at night.,A group of people are standing and sitting around on the ground at night.,0.52,0.03843586891889572
sts_train_322,A woman is deboning a fish.,A man catches a fish.,0.25,0.03494769334793091
sts_train_3118,"Still, the ""somewhat ambiguous ruling"" might be a setback for Static Control depending on how it developed its competing product, Merrill Lynch analyst Steven Milunovich said.","But Merrill Lynch analyst Steven Milunovich said the ""somewhat ambiguous ruling"" by regulators might be a setback for Static Control depending on how it developed its competing product.",1.0,0.036658838391304016
sick_train_784,Two football players are scrambling for the ball on the court,A basketball player is on the court floor and another one is grabbing the ball,0.5,0.036897897720336914
sick_train_3901,A girl is using sign language,A girl is communicating with sign language,0.98,0.033188916742801666
sts_train_1789,A little white curly haired dog runs across the pavement with a stick in its mouth.,A white curly haired dog runs with a stick in it's mouth.,0.92,0.036658838391304016
sick_train_4861,A man in a hat is walking through a store,The man in a cowboy hat is not walking through a market and is not putting a hand in his pocket,0.5,0.03843586891889572
sick_train_835,Two people are arguing near a crowd,Two people are kissing near a crowd,0.6,0.03472378849983215
sts_train_3491,the international atomic energy agency reached an agreement with iranian officials that stated there were no remaining issues and ambiguities regarding iran's nuclear program and activities. ,the accord said that there were no remaining issues and ambiguities regarding iran's nuclear program and activities.,0.68,0.038105010986328125
sick_train_5627,The young girl with a pink shirt is peacefully lying on the grass,The young girl with a pink shirt isn't peacefully lying on the grass,0.9,0.03494769334793091
sts_train_2730,"In September, a 27-year-old Singapore researcher contracted SARS while working in a laboratory.","In a case in August, a 27-year-old laboratory worker in Singapore developed SARS.",0.68,0.037589363753795624
sick_train_6037,A man is putting away a guitar,A person is singing and playing the guitar,0.6799999999999999,0.034833502024412155
sts_train_3712,australian television reporter peter lloyd faces 3 new drug charges in singapore. ,according to court documents -- on 25 july australian television reporter peter lloyd faced 3 new drug charges in singapore.,0.68,0.034833502024412155
sts_train_824,A dog is looking around,A dog is watching a store counter.,0.32,0.037589363753795624
sts_train_3767,Putin 'Wins Russian Presidential Election',Polls open in Russian presidential election,0.2,0.03805868700146675
sts_train_2822,"Microsoft said Friday that it is halting development of future Macintosh versions of its Internet Explorer browser, citing competition from Apple Computer's Safari browser.","Microsoft will stop developing versions of its Internet Explorer browser software for Macintosh computers, saying that Apple's Safari is now all that Apple needs.",0.8,0.03719879314303398
sick_train_4489,A white dog with beige spots is running through a field,A tan dog is resting near a brush,0.62,0.033076751977205276
sts_train_2003,The problem is simpler than that.,The problem is simple.,0.76,0.037589363753795624
sts_train_442,A woman is chopping a hard egg.,A person is cutting  boiled egg into pieces.,0.7066,0.037589363753795624
sts_train_1502,A girl in a purple shirt and pink headband posing,A young girl wearing a hat and blue jeans is on a swing.,0.08,0.03666013479232788
sick_train_4749,A man and a woman are speaking,A woman is cracking eggs,0.2799999999999999,0.03798287361860275
sts_train_2368,"Ha, ha, ha, ha, ha, ha!","Ah ha, ha, ha, ha, ha!",1.0,0.03666013479232788
sick_train_2284,A person is singing and playing the guitar,There is no person singing and playing the guitar,0.82,0.03852936252951622
sick_train_6081,A dog is emerging from a lake,An animal is emerging from a lake,0.92,0.03666013479232788
sts_train_2929,Blue chips edged lower by midday on Wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months.,U.S. stocks fell in early morning trade on Wednesday as a wave of profit warnings drained some of the optimism that has driven a rally over the past three months.,0.7200000000000001,0.03704776614904404
sick_train_1090,The man is doing a magic trick,Some dangerous men with knives are throwing a bike against a tree,0.3,0.03744971379637718
sick_train_2537,The woman is putting pasta into a dish,Some sticky goo is being pulled out of a bowl by a woman,0.44,0.037462882697582245
sts_train_3057,Dynes came to UC San Diego in 1991 after 22 years as a physicist with AT&T Bell Labs.,"Dynes has been at UC San Diego since 1991 after spending 22 years with AT&T Bell Labs, where he worked on superconductors and other materials.",0.7200000000000001,0.03292781859636307
sick_train_5011,A small child in a pink sweater is climbing a concrete staircase,There is no small child in a pink sweater climbing a concrete staircase,0.62,0.0366244837641716
sick_train_4140,A man is trekking in the woods,The man is not hiking in the woods,0.76,0.03527902439236641
sts_train_3329,"The former president also gave numerous speeches in 2002 without compensation, said his spokesman Jim Kennedy.",His spokesman Jim Kennedy said the former president also gave more than 70 speeches in 2002 without compensation.,0.7200000000000001,0.03631283715367317
sick_train_6444,A boy is hitting a baseball,A child is hitting a baseball,0.8800000000000001,0.03208015114068985
sick_train_949,A magician is cutting a girl into two pieces like butter,Tofu is being sliced by a woman,0.26,0.03798747435212135
sick_train_3623,A woman is chopping up an octopus,A toddler is sitting in a seat,0.2,0.037143927067518234
sts_train_1274,A girl with a red bag standing on the street.,A black dog is staring at a sheep.,0.0,0.03336655721068382
sts_train_5102,Canada train plot suspects reject charges,"Canadians released in Egypt, not yet heading home",0.2,0.037143927067518234
sick_train_556,A toddler is making a splash outside a blue paddling pool,A toddler is making a splash inside a blue paddling pool,0.7,0.03631283715367317
sts_train_2835,"The Institute for Supply Management's index of nonmanufacturing activity rose unexpectedly in April, reports said.",The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 from 47.9 in March.,0.68,0.038847800344228745
sick_train_3485,The elderly person is waiting a lady on the sidewalk,A woman in a fur hat and fur coat is standing outside a building,0.42,0.032356467097997665
sick_train_779,A brown dog is running across the yard with a toy in its mouth,A brown dog is carrying a colored toy in the grass,0.8,0.034079842269420624
sick_train_6888,A nude lady is walking in front of a crowd in body paint,A nude crowd in body paint is walking in front of a lady ,0.62,0.0366244837641716
sick_train_437,The lady is cracking an egg into a bowl,The lady is taking an egg out of a bowl,0.7,0.0366244837641716
sick_train_2799,A woman is peeling a potato,The woman is peeling a potato,1.0,0.033920783549547195
sick_train_5414,A woman is standing near three children,There is no woman standing near three children,0.74,0.03491004928946495
sick_train_6226,A woman is chopping up garlic,Garlic is being diced by the woman,0.96,0.03709486126899719
sick_train_5482,A man is not riding a scooter,A man is playing a flute,0.3,0.036799658089876175
sts_train_3313,"Customers that pay the $1,219 entrance fee get SMS 2003 with 10 device client access licenses.","Retail pricing for SMS 2003 with 10 device client access licenses is $1,219.",0.8666,0.03797850012779236
sts_train_3505,a spokesman for stockwell day was not immediately available for ,chinese authorities were not immediately available for comment.,0.24,0.036799658089876175
sts_train_1300,A large black bird is sitting in the water.,The birds are swimming in the water.,0.52,0.03784438967704773
sts_train_1751,A skateboarder attempts a trick on the side of a low wall.,A boy does skateboard tricks on a railing.,0.8,0.033044006675481796
